,0_2,0_6,0_10,0_12,0_14,0_16,0_18,0_20,1_2,1_6,1_10,1_12,1_14,1_16,1_18,1_20,2_2,2_6,2_10,2_12,2_14,2_16,2_18,2_20,3_2,3_6,3_10,3_12,3_14,3_16,3_18,3_20,4_2,4_6,4_10,4_12,4_14,4_16,4_18,4_20
0,-0.23842127158869503,-0.6755946153208909,-1.1398132906384773,-1.4160404817762742,-1.74810774741571,-2.157908286689113,-2.6885432431827225,-3.3936116612273413,-0.12927949674374112,-0.3832184886810663,-0.6553504390661195,-0.8077922347728197,-0.9779800369690244,-1.1687994145176186,-1.388701340955096,-1.643725731805553,-0.2039361410385512,-0.5690645636837399,-0.9290765202643332,-1.1245518315333571,-1.3407405363388627,-1.582381350537119,-1.8616697972149951,-2.1885603297055773,-0.2207307192032371,-0.6273542438554222,-1.0353692660491274,-1.253022740896395,-1.4875176565742505,-1.7425043234163027,-2.0316280296109714,-2.36899421510922,-0.22308056807147275,-0.6418362197814497,-1.063294143101784,-1.2836601460258898,-1.516398571409352,-1.767612637125044,-2.060670889376692,-2.4322190543689066
1,-0.055782016800383236,-0.1128019738580552,-0.02643840747436027,0.12081592764450078,0.3938342521911886,0.8676629453885902,1.6835626661303627,3.065240759550669,-0.2048781785250507,-0.5839313122638072,-0.975264165179577,-1.1948539410825516,-1.44360578164179,-1.7297873155819885,-2.0731874441539095,-2.495644531691834,-0.18720164876589082,-0.531061783182961,-0.8696477963460539,-1.0472470720769833,-1.236290583177788,-1.438933024465981,-1.6649061442239488,-1.9241885755951735,-0.2042829865693408,-0.5706550318121084,-0.9280637351808649,-1.117579952997356,-1.3215908061701551,-1.5416253079510724,-1.7850165962539153,-2.055512387865299,-0.1369523055731335,-0.3931858487597296,-0.6607676894850382,-0.8123720220460166,-0.9858373036101917,-1.1880391379840791,-1.434391425557123,-1.7425336626695664
2,-0.23267161753148774,-0.6886870494065888,-1.2477544708959463,-1.6146140458743286,-2.066515538686163,-2.603357967807246,-3.211342874682091,-3.811795339154597,-0.1745422035669378,-0.5034656641675166,-0.8494029505194289,-1.0448330138641513,-1.2663404172492265,-1.520421800723762,-1.822967490571661,-2.1900419880784856,-0.247948515613334,-0.7009293968865605,-1.169569185993493,-1.436943279444051,-1.7453225459601944,-2.1077263419499612,-2.5525843939162125,-3.1123840986319364,-0.2185959710292816,-0.6243641225675262,-1.0495644737594192,-1.2931468335805403,-1.573873051692749,-1.9023396167128808,-2.3024944903138627,-2.8015709046024813,-0.12137188319312797,-0.30088635691399895,-0.3437467530118741,-0.25607780461940477,-0.01996239913370259,0.46967140158175,1.3988342196586556,3.0514561428676537
3,-0.2239505951415474,-0.626528841378011,-1.0291195258490564,-1.25234992269259,-1.5050141193562951,-1.7963423089501884,-2.146496335047864,-2.5761004807394583,-0.2241760765031045,-0.6340210070169892,-1.0514866272090815,-1.2843688516383214,-1.547702233120083,-1.850407759878527,-2.213405068696204,-2.6593872930734586,-0.23209172430533304,-0.6528934624887526,-1.0772651921526473,-1.2989253024314473,-1.512410303632019,-1.667811456275636,-1.6419819074105186,-1.1062829863815147,-0.20992848846473824,-0.5956175696693654,-0.9917470387977831,-1.214922320561293,-1.4697170549262801,-1.7658340662878094,-2.124815584468728,-2.5700725632758905,-0.21451634745878317,-0.6130990556880189,-1.0373724725580216,-1.2809741058880362,-1.5578905322733585,-1.8730921038349284,-2.2414698505697066,-2.675991877178982
4,-0.21260379220216669,-0.5985215068854595,-0.9895753715967754,-1.2082559084781361,-1.457307678626777,-1.7466805869908242,-2.0977139452817313,-2.533019507049224,-0.17274699773669788,-0.4862256116431585,-0.8055621554775121,-0.984679744278012,-1.1879988319922712,-1.4219026944470148,-1.7006767706443369,-2.0369991772984424,-0.17577127563978878,-0.48338753948024565,-0.7462578076504659,-0.8605730585128718,-0.95800119430241,-1.0241768973946814,-1.030132501922359,-0.9069904454411043,-0.2262772748301495,-0.6409488760252893,-1.0673495254383756,-1.307477425512464,-1.5810119726385166,-1.8980886708457627,-2.2819576723208668,-2.75876479361823,-0.15572795616001675,-0.41085259037321925,-0.5765971114588083,-0.6051788395938025,-0.5678625925832834,-0.41595931966372157,-0.05245412837370208,0.7052624506200617
5,-0.1859311493267083,-0.5041538341007028,-0.7745919172790505,-0.8854469182333431,-0.9612224423015935,-0.9636032338119181,-0.811303765873678,-0.32084343057648135,-0.20322040469319952,-0.5797695605212057,-0.9697965636534689,-1.1903219085054064,-1.4423826979089045,-1.7355562121746537,-2.091374685200569,-2.5336338594326926,-0.17922639259080628,-0.5056008411754584,-0.8279543166469875,-1.0009514891777924,-1.1906815003395772,-1.4018265854173284,-1.646265375939773,-1.9343687358546462,-0.15834174668301673,-0.45286785883056685,-0.7501683935138036,-0.9104630722527698,-1.0849152884551958,-1.275645890442774,-1.4903799320287683,-1.7341097289391763,-0.20251741298088174,-0.5791840237667366,-0.98390007603999,-1.21951952464994,-1.488604189779994,-1.789207054563034,-2.1097200163297005,-2.3725992598608574
6,-0.16061291789468757,-0.4502109398424465,-0.7208471902305881,-0.8525512919339322,-0.9806432175341567,-1.0983004110663004,-1.1973600417897794,-1.260413494257627,-0.19974506998838779,-0.559930081938206,-0.9133977126017043,-1.1028885147510383,-1.3101191472669445,-1.5386800955780302,-1.798060676092437,-2.092658004838322,-0.21891352524787833,-0.6122526539048432,-0.9969617042034915,-1.202445276247502,-1.4265342916182715,-1.6731660906332673,-1.952641433748938,-2.2685723746301623,-0.16099673549054916,-0.4398057273562946,-0.6767561250551716,-0.7690228843663007,-0.8199805164836397,-0.7901994111472462,-0.6199048570510767,-0.23892990952207693,-0.16047728835314629,-0.4503246845671912,-0.733536610261706,-0.882392888605655,-1.0401902608887341,-1.2051129761859445,-1.3758913755228832,-1.540406910208018
7,-0.17347219545635081,-0.49714609548101546,-0.8291588773218175,-1.0121244643430165,-1.2153067113611074,-1.4424967211172735,-1.703863358310323,-2.00507370060465,-0.16928422988695638,-0.4715562056300552,-0.7529443367353862,-0.886569576121913,-1.0078826795206677,-1.1011531318012837,-1.1461185735626889,-1.1145059631109342,-0.23138003201948837,-0.6541941351721241,-1.089392388387972,-1.3360089688847334,-1.6190336703406596,-1.9500951705376148,-2.3547778728308515,-2.862083099671076,-0.1511690727592036,-0.43833388271275203,-0.7659642072131465,-0.9646103700073279,-1.1950977087686077,-1.453645025152164,-1.7272584335048744,-1.9593397890756414,-0.1469919479123364,-0.38163538682132814,-0.4204926857842289,-0.12237519101805991,0.9198821867997287,4.0339810749670955,13.368496136556017,41.037195723920945
8,-0.17111805476231937,-0.45241595103124177,-0.6588814423735657,-0.7276562082460575,-0.7565462111306429,-0.7174758801656328,-0.5600687203510458,-0.19575933437389179,-0.18989689663566683,-0.5329282319499928,-0.8709121022369379,-1.0508560669963136,-1.2449395166457458,-1.4552614413932317,-1.6911052177889936,-1.9621190658566272,-0.22625083616606295,-0.6394588402959257,-1.0636569139528977,-1.3028465083353253,-1.5757699915175731,-1.8925492029409057,-2.2760704192049093,-2.7515343299832713,-0.20513899900109073,-0.5824298934271527,-0.9691231480763262,-1.1852222685615588,-1.4296082580999236,-1.710348044303348,-2.0463277370653903,-2.457443102326891,-0.17683914865457484,-0.4925839050173319,-0.7733631930265306,-0.871958372240642,-0.8286901003878037,-0.058310055759164814,4.69694570014967,24.227502368267356
